"id","emotion","x","y","valence","arousal"
"654b9e50dc38506c10831a0b","Relaxed",482,249,232,-1
"654b9e50dc38506c10831a0b","Calm",474,251,224,1
"654b9e50dc38506c10831a0b","Sleepy",474,263,224,13
"654b9e50dc38506c10831a0b","Still",266,487,16,237
"654b9e50dc38506c10831a0b","Quiet",480,253,230,3
"654b9e50dc38506c10831a0b","Sluggish",8,241,-242,-9
"654b9e50dc38506c10831a0b","Sad",258,489,8,239
"654b9e50dc38506c10831a0b","Disappointed",29,259,-221,9
"654b9e50dc38506c10831a0b","Disgusted",252,482,2,232
"654b9e50dc38506c10831a0b","Annoyed",29,252,-221,2
"654b9e50dc38506c10831a0b","Angry",248,18,-2,-232
"654b9e50dc38506c10831a0b","Afraid",263,479,13,229
"654b9e50dc38506c10831a0b","Nervous",251,31,1,-219
"5f5834134283933a1c3b42d0","Neutral",250,249,0,-1
"5f5834134283933a1c3b42d0","Surprised",254,123,4,-127
"5f5834134283933a1c3b42d0","Aroused",251,56,1,-194
"5f5834134283933a1c3b42d0","Peppy",376,125,126,-125
"5f5834134283933a1c3b42d0","Enthusiastic",360,160,110,-90
"5f5834134283933a1c3b42d0","Happy",438,247,188,-3
"5f5834134283933a1c3b42d0","Satisfied",426,307,176,57
"5f5834134283933a1c3b42d0","Relaxed",396,316,146,66
"5f5834134283933a1c3b42d0","Calm",319,284,69,34
"5f5834134283933a1c3b42d0","Sleepy",252,429,2,179
"5f5834134283933a1c3b42d0","Still",248,311,-2,61
"5f5834134283933a1c3b42d0","Quiet",250,262,0,12
"5f5834134283933a1c3b42d0","Sluggish",222,334,-28,84
"5f5834134283933a1c3b42d0","Sad",132,322,-118,72
"5f5834134283933a1c3b42d0","Disappointed",157,289,-93,39
"5f5834134283933a1c3b42d0","Disgusted",109,145,-141,-105
"5f5834134283933a1c3b42d0","Annoyed",146,203,-104,-47
"5f5834134283933a1c3b42d0","Angry",71,67,-179,-183
"5f5834134283933a1c3b42d0","Afraid",93,104,-157,-146
"5f5834134283933a1c3b42d0","Nervous",203,100,-47,-150
"655b69652f36b1478b77b436","Neutral",250,248,0,-2
"655b69652f36b1478b77b436","Surprised",252,14,2,-236
"655b69652f36b1478b77b436","Aroused",250,13,0,-237
"655b69652f36b1478b77b436","Peppy",481,18,231,-232
"655b69652f36b1478b77b436","Enthusiastic",478,30,228,-220
"655b69652f36b1478b77b436","Happy",463,67,213,-183
"655b69652f36b1478b77b436","Satisfied",478,131,228,-119
"655b69652f36b1478b77b436","Relaxed",402,249,152,-1
"655b69652f36b1478b77b436","Calm",472,237,222,-13
"655b69652f36b1478b77b436","Sleepy",23,401,-227,151
"655b69652f36b1478b77b436","Still",322,249,72,-1
"655b69652f36b1478b77b436","Quiet",250,248,0,-2
"655b69652f36b1478b77b436","Sluggish",194,489,-56,239
"655b69652f36b1478b77b436","Sad",80,437,-170,187
"655b69652f36b1478b77b436","Disappointed",8,489,-242,239
"655b69652f36b1478b77b436","Disgusted",17,482,-233,232
"655b69652f36b1478b77b436","Annoyed",26,132,-224,-118
"655b69652f36b1478b77b436","Angry",14,22,-236,-228
"655b69652f36b1478b77b436","Afraid",22,19,-228,-231
"655b69652f36b1478b77b436","Nervous",179,37,-71,-213
"5d4bed118cbe900016c1f6d0","Neutral",251,247,1,-3
"5d4bed118cbe900016c1f6d0","Surprised",251,28,1,-222
"5d4bed118cbe900016c1f6d0","Aroused",251,15,1,-235
"5d4bed118cbe900016c1f6d0","Peppy",398,137,148,-113
"5d4bed118cbe900016c1f6d0","Enthusiastic",434,222,184,-28
"5d4bed118cbe900016c1f6d0","Happy",495,160,245,-90
"5d4bed118cbe900016c1f6d0","Satisfied",432,251,182,1
"5d4bed118cbe900016c1f6d0","Relaxed",264,390,14,140
"5d4bed118cbe900016c1f6d0","Calm",489,237,239,-13
"5d4bed118cbe900016c1f6d0","Sleepy",273,470,23,220
"5d4bed118cbe900016c1f6d0","Still",251,246,1,-4
"5d4bed118cbe900016c1f6d0","Quiet",256,446,6,196
"5d4bed118cbe900016c1f6d0","Sluggish",161,470,-89,220
"5d4bed118cbe900016c1f6d0","Sad",19,232,-231,-18
"5d4bed118cbe900016c1f6d0","Disappointed",104,256,-146,6
"5d4bed118cbe900016c1f6d0","Disgusted",46,163,-204,-87
"5d4bed118cbe900016c1f6d0","Annoyed",64,137,-186,-113
"5d4bed118cbe900016c1f6d0","Angry",7,8,-243,-242
"5d4bed118cbe900016c1f6d0","Afraid",8,10,-242,-240
"5d4bed118cbe900016c1f6d0","Nervous",74,53,-176,-197
"60a6a11c62b01a1af9610303","Neutral",112,354,-138,104
"60a6a11c62b01a1af9610303","Surprised",302,285,52,35
"60a6a11c62b01a1af9610303","Aroused",72,369,-178,119
"60a6a11c62b01a1af9610303","Peppy",114,322,-136,72
"60a6a11c62b01a1af9610303","Enthusiastic",407,114,157,-136
"60a6a11c62b01a1af9610303","Happy",121,367,-129,117
"60a6a11c62b01a1af9610303","Satisfied",408,174,158,-76
"60a6a11c62b01a1af9610303","Relaxed",120,336,-130,86
"60a6a11c62b01a1af9610303","Calm",98,149,-152,-101
"60a6a11c62b01a1af9610303","Sleepy",136,434,-114,184
"60a6a11c62b01a1af9610303","Still",431,172,181,-78
"60a6a11c62b01a1af9610303","Quiet",110,358,-140,108
"60a6a11c62b01a1af9610303","Sluggish",NA,NA,NA,NA
"60a6a11c62b01a1af9610303","Sad",72,379,-178,129
"60a6a11c62b01a1af9610303","Disappointed",57,476,-193,226
"60a6a11c62b01a1af9610303","Disgusted",NA,NA,NA,NA
"60a6a11c62b01a1af9610303","Annoyed",375,166,125,-84
"60a6a11c62b01a1af9610303","Angry",209,220,-41,-30
"60a6a11c62b01a1af9610303","Afraid",350,216,100,-34
"60a6a11c62b01a1af9610303","Nervous",402,169,152,-81
"5bb4212e78330e000177ef69","Neutral",250,250,0,0
"5bb4212e78330e000177ef69","Surprised",427,113,177,-137
"5bb4212e78330e000177ef69","Aroused",252,114,2,-136
"5bb4212e78330e000177ef69","Peppy",411,159,161,-91
"5bb4212e78330e000177ef69","Enthusiastic",354,110,104,-140
"5bb4212e78330e000177ef69","Happy",376,251,126,1
"5bb4212e78330e000177ef69","Satisfied",393,385,143,135
"5bb4212e78330e000177ef69","Relaxed",373,383,123,133
"5bb4212e78330e000177ef69","Calm",389,383,139,133
"5bb4212e78330e000177ef69","Sleepy",228,357,-22,107
"5bb4212e78330e000177ef69","Still",382,408,132,158
"5bb4212e78330e000177ef69","Quiet",383,415,133,165
"5bb4212e78330e000177ef69","Sluggish",146,361,-104,111
"5bb4212e78330e000177ef69","Sad",126,342,-124,92
"5bb4212e78330e000177ef69","Disappointed",136,377,-114,127
"5bb4212e78330e000177ef69","Disgusted",136,146,-114,-104
"5bb4212e78330e000177ef69","Annoyed",117,314,-133,64
"5bb4212e78330e000177ef69","Angry",102,85,-148,-165
"5bb4212e78330e000177ef69","Afraid",142,119,-108,-131
"5bb4212e78330e000177ef69","Nervous",99,88,-151,-162
"5cedc6a0af7838001999ab96","Neutral",251,248,1,-2
"5cedc6a0af7838001999ab96","Surprised",250,44,0,-206
"5cedc6a0af7838001999ab96","Aroused",253,45,3,-205
"5cedc6a0af7838001999ab96","Peppy",460,14,210,-236
"5cedc6a0af7838001999ab96","Enthusiastic",290,14,40,-236
"5cedc6a0af7838001999ab96","Happy",499,222,249,-28
"5cedc6a0af7838001999ab96","Satisfied",498,295,248,45
"5cedc6a0af7838001999ab96","Relaxed",340,374,90,124
"5cedc6a0af7838001999ab96","Calm",373,364,123,114
"5cedc6a0af7838001999ab96","Sleepy",251,486,1,236
"5cedc6a0af7838001999ab96","Still",250,490,0,240
"5cedc6a0af7838001999ab96","Quiet",251,485,1,235
"5cedc6a0af7838001999ab96","Sluggish",41,475,-209,225
"5cedc6a0af7838001999ab96","Sad",16,345,-234,95
"5cedc6a0af7838001999ab96","Disappointed",111,248,-139,-2
"5cedc6a0af7838001999ab96","Disgusted",22,61,-228,-189
"5cedc6a0af7838001999ab96","Annoyed",67,68,-183,-182
"5cedc6a0af7838001999ab96","Angry",42,3,-208,-247
"5cedc6a0af7838001999ab96","Afraid",4,3,-246,-247
"5cedc6a0af7838001999ab96","Nervous",8,6,-242,-244
